,Date,Close
175,2016-01-29,2.49496
176,2016-01-30,2.44506
177,2016-01-31,2.30604
178,2016-02-01,2.21169
179,2016-02-02,2.43964
180,2016-02-03,2.52869
181,2016-02-04,2.57804
182,2016-02-05,2.53899
183,2016-02-06,2.53446
184,2016-02-07,2.96434
185,2016-02-08,3.17979
186,2016-02-09,4.04464
187,2016-02-10,4.43626
188,2016-02-11,6.0131
189,2016-02-12,5.54698
190,2016-02-13,5.38532
191,2016-02-14,5.23973
192,2016-02-15,5.28835
193,2016-02-16,4.31529
194,2016-02-17,3.75724
195,2016-02-18,4.39913
196,2016-02-19,4.73789
197,2016-02-20,4.34133
198,2016-02-21,4.65362
199,2016-02-22,5.6165
200,2016-02-23,5.58621
201,2016-02-24,6.23647
202,2016-02-25,6.1048
203,2016-02-26,5.92167
204,2016-02-27,6.42586
205,2016-02-28,6.46835
206,2016-02-29,6.33699
207,2016-03-01,7.65369
208,2016-03-02,8.46539
209,2016-03-03,9.29415
210,2016-03-04,10.406
211,2016-03-05,11.0037
212,2016-03-06,11.3829
213,2016-03-07,9.55263
214,2016-03-08,9.84721
215,2016-03-09,11.898
216,2016-03-10,11.305
217,2016-03-11,11.0828
218,2016-03-12,13.5333
219,2016-03-13,14.475
220,2016-03-14,12.4526
221,2016-03-15,13.01
222,2016-03-16,12.5209
223,2016-03-17,11.0815
224,2016-03-18,10.9981
225,2016-03-19,10.5307
226,2016-03-20,10.3198
227,2016-03-21,11.8641
228,2016-03-22,11.2748
229,2016-03-23,12.4167
230,2016-03-24,11.235
231,2016-03-25,10.7432
232,2016-03-26,10.974
233,2016-03-27,10.4192
234,2016-03-28,11.6656
235,2016-03-29,11.6564
236,2016-03-30,11.9529
237,2016-03-31,11.4035
238,2016-04-01,11.6636
239,2016-04-02,11.5989
240,2016-04-03,11.6183
241,2016-04-04,11.1573
242,2016-04-05,10.4381
243,2016-04-06,10.6854
244,2016-04-07,10.0697
245,2016-04-08,9.71959
246,2016-04-09,9.15062
247,2016-04-10,8.93634
248,2016-04-11,8.64379
249,2016-04-12,7.44231
250,2016-04-13,8.04442
251,2016-04-14,8.38724
252,2016-04-15,8.24278
253,2016-04-16,8.6095
254,2016-04-17,9.3091
255,2016-04-18,9.036
256,2016-04-19,8.71488
257,2016-04-20,8.46579
258,2016-04-21,8.10217
259,2016-04-22,7.82126
260,2016-04-23,8.29479
261,2016-04-24,8.00135
262,2016-04-25,7.55434
263,2016-04-26,7.39704
264,2016-04-27,7.75997
265,2016-04-28,7.17253
266,2016-04-29,7.45729
267,2016-04-30,8.81398
268,2016-05-01,8.8465
269,2016-05-02,10.1632
270,2016-05-03,9.31127
271,2016-05-04,9.41377
272,2016-05-05,9.8261
273,2016-05-06,9.34664
274,2016-05-07,9.37051
275,2016-05-08,9.48293
276,2016-05-09,9.29773
277,2016-05-10,9.36152
278,2016-05-11,9.99628
279,2016-05-12,10.0578
280,2016-05-13,10.5066
281,2016-05-14,10.2397
282,2016-05-15,9.96235
283,2016-05-16,11.1713
284,2016-05-17,12.1988
285,2016-05-18,13.5586
286,2016-05-19,14.7697
287,2016-05-20,13.6356
288,2016-05-21,14.015
289,2016-05-22,14.2861
290,2016-05-23,13.4615
291,2016-05-24,12.7323
292,2016-05-25,12.526
293,2016-05-26,12.4304
294,2016-05-27,11.2958
295,2016-05-28,11.8929
296,2016-05-29,12.3504
297,2016-05-30,12.7253
298,2016-05-31,14.0773
299,2016-06-01,14.0015
300,2016-06-02,13.738
301,2016-06-03,13.8467
302,2016-06-04,13.7404
303,2016-06-05,13.975
304,2016-06-06,13.9341
305,2016-06-07,14.512
306,2016-06-08,14.4177
307,2016-06-09,14.3986
308,2016-06-10,13.9086
309,2016-06-11,14.1916
310,2016-06-12,15.7437
311,2016-06-13,17.602699
312,2016-06-14,18.8932
313,2016-06-15,18.3543
314,2016-06-16,20.5886
315,2016-06-17,15.3768
316,2016-06-18,11.3307
317,2016-06-19,12.2342
318,2016-06-20,11.8395
319,2016-06-21,13.3067
320,2016-06-22,13.0951
321,2016-06-23,13.6762
322,2016-06-24,14.3321
323,2016-06-25,14.283
324,2016-06-26,13.8502
325,2016-06-27,13.8839
326,2016-06-28,12.1756
327,2016-06-29,12.6112
328,2016-06-30,12.4615
329,2016-07-01,12.1995
330,2016-07-02,12.1284
331,2016-07-03,11.7202
332,2016-07-04,11.471
333,2016-07-05,10.6114
334,2016-07-06,10.5289
335,2016-07-07,10.1094
336,2016-07-08,11.3946
337,2016-07-09,10.9655
338,2016-07-10,10.9476
339,2016-07-11,10.459
340,2016-07-12,10.5161
341,2016-07-13,10.5005
342,2016-07-14,11.5132
343,2016-07-15,11.9516
344,2016-07-16,11.6528
345,2016-07-17,11.1587
346,2016-07-18,11.0344
347,2016-07-19,11.6191
348,2016-07-20,12.4506
349,2016-07-21,12.6507
350,2016-07-22,14.6619
351,2016-07-23,14.2997
352,2016-07-24,12.7495
353,2016-07-25,13.8361
354,2016-07-26,11.9895
355,2016-07-27,12.9728
356,2016-07-28,12.8436
357,2016-07-29,12.7946
358,2016-07-30,12.461
359,2016-07-31,11.8759
360,2016-08-01,10.9416
361,2016-08-02,8.78728
362,2016-08-03,10.2939
363,2016-08-04,11.0428
364,2016-08-05,10.9254
365,2016-08-06,10.8811
366,2016-08-07,10.9116
367,2016-08-08,11.2454
368,2016-08-09,12.2443
369,2016-08-10,12.1432
370,2016-08-11,11.6909
371,2016-08-12,11.7785
372,2016-08-13,11.5713
373,2016-08-14,11.1948
374,2016-08-15,11.2184
375,2016-08-16,11.1397
376,2016-08-17,10.7528
377,2016-08-18,10.7561
378,2016-08-19,10.7487
379,2016-08-20,11.2474
380,2016-08-21,11.1792
381,2016-08-22,11.1209
382,2016-08-23,11.0306
383,2016-08-24,11.036
384,2016-08-25,11.3574
385,2016-08-26,11.2954
386,2016-08-27,11.1482
387,2016-08-28,10.9293
388,2016-08-29,10.9838
389,2016-08-30,11.2289
390,2016-08-31,11.6724
391,2016-09-01,11.9949
392,2016-09-02,12.113
393,2016-09-03,11.7587
394,2016-09-04,11.6799
395,2016-09-05,11.717
396,2016-09-06,11.6891
397,2016-09-07,11.5479
398,2016-09-08,11.3459
399,2016-09-09,11.6528
400,2016-09-10,12.1685
401,2016-09-11,11.6384
402,2016-09-12,11.8937
403,2016-09-13,11.9187
404,2016-09-14,11.9232
405,2016-09-15,11.937
406,2016-09-16,12.5558
407,2016-09-17,12.6986
408,2016-09-18,12.4312
409,2016-09-19,13.189
410,2016-09-20,14.4303
411,2016-09-21,13.7685
412,2016-09-22,13.2476
413,2016-09-23,13.3313
414,2016-09-24,12.8779
415,2016-09-25,13.1009
416,2016-09-26,12.8231
417,2016-09-27,13.0983
418,2016-09-28,13.2748
419,2016-09-29,13.0734
420,2016-09-30,13.2248
421,2016-10-01,13.1727
422,2016-10-02,13.1997
423,2016-10-03,13.4524
424,2016-10-04,13.277
425,2016-10-05,13.0357
426,2016-10-06,12.8543
427,2016-10-07,12.6671
428,2016-10-08,12.2191
429,2016-10-09,12.0537
430,2016-10-10,11.7555
431,2016-10-11,11.7857
432,2016-10-12,11.9335
433,2016-10-13,11.963
434,2016-10-14,11.9382
435,2016-10-15,11.9834
436,2016-10-16,11.9516
437,2016-10-17,12.005
438,2016-10-18,12.5885
439,2016-10-19,12.0226
440,2016-10-20,12.099
441,2016-10-21,12.1754
442,2016-10-22,12.0715
443,2016-10-23,12.036
444,2016-10-24,11.969
445,2016-10-25,11.414
446,2016-10-26,11.532
447,2016-10-27,11.4997
448,2016-10-28,11.0851
449,2016-10-29,10.4446
450,2016-10-30,11.1828
451,2016-10-31,10.9982
452,2016-11-01,10.7661
453,2016-11-02,10.7526
454,2016-11-03,10.801
455,2016-11-04,11.0907
456,2016-11-05,11.0025
457,2016-11-06,10.8735
458,2016-11-07,10.8088
459,2016-11-08,10.8337
460,2016-11-09,10.6555
461,2016-11-10,10.5245
462,2016-11-11,10.2899
463,2016-11-12,9.87796
464,2016-11-13,10.1015
465,2016-11-14,9.96648
466,2016-11-15,10.2175
467,2016-11-16,10.0591
468,2016-11-17,9.99118
469,2016-11-18,9.47616
470,2016-11-19,9.66276
471,2016-11-20,9.57928
472,2016-11-21,9.62082
473,2016-11-22,9.90572
474,2016-11-23,9.84362
475,2016-11-24,9.23167
476,2016-11-25,9.40205
477,2016-11-26,9.32811
478,2016-11-27,8.99847
479,2016-11-28,8.72482
480,2016-11-29,8.17412
481,2016-11-30,8.58754
482,2016-12-01,8.4525
483,2016-12-02,7.75996
484,2016-12-03,7.92134
485,2016-12-04,7.44368
486,2016-12-05,6.82166
487,2016-12-06,7.86893
488,2016-12-07,8.38148
489,2016-12-08,8.23051
490,2016-12-09,8.44601
491,2016-12-10,8.12516
492,2016-12-11,8.19362
493,2016-12-12,8.52221
494,2016-12-13,8.42285
495,2016-12-14,8.26523
496,2016-12-15,7.82847
497,2016-12-16,7.85821
498,2016-12-17,7.87659
499,2016-12-18,7.86532
500,2016-12-19,7.64382
501,2016-12-20,7.66004
502,2016-12-21,7.9144
503,2016-12-22,7.585
504,2016-12-23,7.16615
505,2016-12-24,7.26577
506,2016-12-25,7.17508
507,2016-12-26,7.27409
508,2016-12-27,7.17082
509,2016-12-28,7.52011
510,2016-12-29,8.28416
511,2016-12-30,8.15998
512,2016-12-31,7.9691
513,2017-01-01,8.17257
514,2017-01-02,8.37851
515,2017-01-03,9.72525
516,2017-01-04,11.2516
517,2017-01-05,10.2544
518,2017-01-06,10.2547
519,2017-01-07,9.86719
520,2017-01-08,10.2898
521,2017-01-09,10.3256
522,2017-01-10,10.5496
523,2017-01-11,9.71776
524,2017-01-12,9.86133
525,2017-01-13,9.7695
526,2017-01-14,9.64666
527,2017-01-15,9.90426
528,2017-01-16,9.6365
529,2017-01-17,10.3023
530,2017-01-18,10.2278
531,2017-01-19,10.3972
532,2017-01-20,10.6006
533,2017-01-21,10.9092
534,2017-01-22,10.7032
535,2017-01-23,10.8208
536,2017-01-24,10.6325
537,2017-01-25,10.5705
538,2017-01-26,10.5891
539,2017-01-27,10.5373
540,2017-01-28,10.565
541,2017-01-29,10.484
542,2017-01-30,10.5712
543,2017-01-31,10.7275
544,2017-02-01,10.7321
545,2017-02-02,10.8214
546,2017-02-03,11.1145
547,2017-02-04,11.4335
548,2017-02-05,11.353
549,2017-02-06,11.3894
550,2017-02-07,11.5153
551,2017-02-08,11.4312
552,2017-02-09,11.0322
553,2017-02-10,11.2789
554,2017-02-11,11.3495
555,2017-02-12,11.3992
556,2017-02-13,11.2695
557,2017-02-14,13.0252
558,2017-02-15,12.9197
559,2017-02-16,12.9037
560,2017-02-17,12.6765
561,2017-02-18,12.8102
562,2017-02-19,12.7585
563,2017-02-20,12.4301
564,2017-02-21,12.6684
565,2017-02-22,12.5997
566,2017-02-23,13.1194
567,2017-02-24,13.0692
568,2017-02-25,13.5487
569,2017-02-26,14.52
570,2017-02-27,15.3965
571,2017-02-28,15.8172
572,2017-03-01,17.349701
573,2017-03-02,19.030199
574,2017-03-03,19.459
575,2017-03-04,18.6189
576,2017-03-05,19.302299
577,2017-03-06,19.6057
578,2017-03-07,18.888599
579,2017-03-08,16.6513
580,2017-03-09,17.7547
581,2017-03-10,19.3323
582,2017-03-11,21.4725
583,2017-03-12,23.4377
584,2017-03-13,28.592899
585,2017-03-14,28.6546
586,2017-03-15,35.055901
587,2017-03-16,46.345798
588,2017-03-17,46.827999
589,2017-03-18,34.160198
590,2017-03-19,44.740101
591,2017-03-20,43.390202
592,2017-03-21,43.1451
593,2017-03-22,42.342098
594,2017-03-23,43.678398
595,2017-03-24,53.107498
596,2017-03-25,51.25
597,2017-03-26,50.521599
598,2017-03-27,49.666901
599,2017-03-28,50.774899
600,2017-03-29,53.126099
601,2017-03-30,52.205799
602,2017-03-31,50.0373
603,2017-04-01,50.699501
604,2017-04-02,48.748699
605,2017-04-03,44.3564
606,2017-04-04,44.641899
607,2017-04-05,45.304001
608,2017-04-06,43.2421
609,2017-04-07,42.162601
610,2017-04-08,44.307098
611,2017-04-09,43.266998
612,2017-04-10,43.4352
613,2017-04-11,43.4072
614,2017-04-12,46.2873
615,2017-04-13,50.219398
616,2017-04-14,47.5741
617,2017-04-15,49.101501
618,2017-04-16,48.718498
619,2017-04-17,48.3046
620,2017-04-18,50.7075
621,2017-04-19,48.305302
622,2017-04-20,49.672199
623,2017-04-21,48.2244
624,2017-04-22,48.553001
625,2017-04-23,48.4893
626,2017-04-24,50.031502
627,2017-04-25,49.891201
628,2017-04-26,52.720299
629,2017-04-27,62.167702
630,2017-04-28,70.159203
631,2017-04-29,68.3769
632,2017-04-30,79.021202
633,2017-05-01,76.296997
634,2017-05-02,77.263802
635,2017-05-03,79.718201
636,2017-05-04,96.9814
637,2017-05-05,94.398499
638,2017-05-06,97.813499
639,2017-05-07,94.007301
640,2017-05-08,91.420403
641,2017-05-09,91.162903
642,2017-05-10,89.524902
643,2017-05-11,89.8797
644,2017-05-12,88.655403
645,2017-05-13,90.835403
646,2017-05-14,90.786499
647,2017-05-15,92.414902
648,2017-05-16,89.438004
649,2017-05-17,89.860397
650,2017-05-18,96.906303
651,2017-05-19,129.526993
652,2017-05-20,126.521004
653,2017-05-21,157.936996
654,2017-05-22,174.261002
655,2017-05-23,181.951996
656,2017-05-24,190.046005
657,2017-05-25,174.445999
658,2017-05-26,160.403
659,2017-05-27,157.757996
660,2017-05-28,170.511002
661,2017-05-29,194.908997
662,2017-05-30,231.910995
663,2017-05-31,230.669006
664,2017-06-01,222.238998
665,2017-06-02,223.774994
666,2017-06-03,224.376007
667,2017-06-04,245.332001
668,2017-06-05,248.464005
669,2017-06-06,264.466003
670,2017-06-07,258.071014
671,2017-06-08,261.665985
672,2017-06-09,281.737
673,2017-06-10,337.667999
674,2017-06-11,340.609009
675,2017-06-12,401.48999
676,2017-06-13,397.536987
677,2017-06-14,359.053009
678,2017-06-15,361.933014
679,2017-06-16,370.22699
680,2017-06-17,379.414001
681,2017-06-18,371.458008
682,2017-06-19,370.056
683,2017-06-20,359.005005
684,2017-06-21,336.872009
685,2017-06-22,336.371002
686,2017-06-23,341.739014
687,2017-06-24,323.696014
688,2017-06-25,303.247986
689,2017-06-26,272.691986
690,2017-06-27,293.088013
691,2017-06-28,327.927002
692,2017-06-29,302.882996
693,2017-06-30,294.915985
694,2017-07-01,274.601013
695,2017-07-02,287.987
696,2017-07-03,282.89801
697,2017-07-04,273.303009
698,2017-07-05,268.773987
699,2017-07-06,270.549011
700,2017-07-07,245.990997
701,2017-07-08,251.697006
702,2017-07-09,242.136993
703,2017-07-10,215.356995
704,2017-07-11,197.404007
705,2017-07-12,230.774002
706,2017-07-13,209.733002
707,2017-07-14,199.662003
708,2017-07-15,170.654999
709,2017-07-16,157.363007
710,2017-07-17,193.423996
711,2017-07-18,234.391006
712,2017-07-19,199.703003
713,2017-07-20,227.264999
714,2017-07-21,218.304993
715,2017-07-22,229.475998
716,2017-07-23,225.951004
717,2017-07-24,224.710999
718,2017-07-25,206.710007
719,2017-07-26,203.953003
720,2017-07-27,204.317993
721,2017-07-28,193.123001
722,2017-07-29,205.789001
723,2017-07-30,197.977997
724,2017-07-31,203.871002
725,2017-08-01,226.768997
726,2017-08-02,219.951996
727,2017-08-03,225.341995
728,2017-08-04,223.072998
729,2017-08-05,256.506989
730,2017-08-06,261.566986
731,2017-08-07,269.179993
732,2017-08-08,296.769012
733,2017-08-09,296.027008
734,2017-08-10,295.891998
735,2017-08-11,308.864014
736,2017-08-12,310.601013
737,2017-08-13,298.063995
738,2017-08-14,300.096985
739,2017-08-15,289.817993
740,2017-08-16,302.266998
741,2017-08-17,301.457001
742,2017-08-18,295.589996
743,2017-08-19,297.470001
744,2017-08-20,301.428009
745,2017-08-21,321.591003
746,2017-08-22,314.785004
747,2017-08-23,317.519012
748,2017-08-24,325.610992
749,2017-08-25,331.915009
750,2017-08-26,333.881989
751,2017-08-27,347.893005
752,2017-08-28,347.747009
753,2017-08-29,370.666992
754,2017-08-30,378.484985
755,2017-08-31,383.041992
756,2017-09-01,387.740997
757,2017-09-02,348.984009
758,2017-09-03,347.484009
759,2017-09-04,295.17099
760,2017-09-05,312.988007
761,2017-09-06,334.338013
762,2017-09-07,329.428009
763,2017-09-08,296.497009
764,2017-09-09,294.404999
765,2017-09-10,288.747009
766,2017-09-11,294.532013
767,2017-09-12,291.463989
768,2017-09-13,277.112
769,2017-09-14,213.908005
770,2017-09-15,250.464005
771,2017-09-16,246.522003
772,2017-09-17,251.748993
773,2017-09-18,293.497009
774,2017-09-19,282.803986
775,2017-09-20,283.742004
776,2017-09-21,258.579987
777,2017-09-22,264.309998
778,2017-09-23,286.167999
779,2017-09-24,282.483002
780,2017-09-25,292.332001
781,2017-09-26,287.437988
782,2017-09-27,306.46701
783,2017-09-28,299.154999
784,2017-09-29,291.46701
785,2017-09-30,301.464996
786,2017-10-01,302.337006
787,2017-10-02,297.475006
788,2017-10-03,292.463013
789,2017-10-04,292.65799
790,2017-10-05,295.863007
791,2017-10-06,308.588013
792,2017-10-07,311.123993
793,2017-10-08,308.608002
794,2017-10-09,297.391998
795,2017-10-10,299.869995
796,2017-10-11,303.455994
797,2017-10-12,304.135986
798,2017-10-13,338.756989
799,2017-10-14,339.627991
800,2017-10-15,336.595001
801,2017-10-16,333.384003
802,2017-10-17,317.082001
803,2017-10-18,314.319
804,2017-10-19,308.088013
805,2017-10-20,304.006012
806,2017-10-21,300.187012
807,2017-10-22,295.446014
808,2017-10-23,286.950012
809,2017-10-24,298.328003
810,2017-10-25,297.924988
811,2017-10-26,296.527008
812,2017-10-27,297.423004
813,2017-10-28,296.298004
814,2017-10-29,305.088013
815,2017-10-30,307.751007
816,2017-10-31,305.878998
817,2017-11-01,291.694
818,2017-11-02,287.428986
819,2017-11-03,305.710999
820,2017-11-04,300.468994
821,2017-11-05,296.263
822,2017-11-06,298.891998
823,2017-11-07,294.658997
824,2017-11-08,309.070007
825,2017-11-09,320.884003
826,2017-11-10,299.252991
827,2017-11-11,314.681
828,2017-11-12,307.90799
829,2017-11-13,316.716003
830,2017-11-14,337.631012
831,2017-11-15,333.356995
832,2017-11-16,330.924011
833,2017-11-17,332.394012
834,2017-11-18,347.612
835,2017-11-19,354.385986
836,2017-11-20,366.730011
837,2017-11-21,360.401001
838,2017-11-22,380.652008
839,2017-11-23,410.165985
840,2017-11-24,474.911011
841,2017-11-25,466.276001
842,2017-11-26,471.329987
843,2017-11-27,480.355011
844,2017-11-28,472.902008
845,2017-11-29,427.52301
846,2017-11-30,447.114014
847,2017-12-01,466.540009
848,2017-12-02,463.449005
849,2017-12-03,465.852997
850,2017-12-04,470.20401
851,2017-12-05,463.281006
852,2017-12-06,428.588013
853,2017-12-07,434.40799
854,2017-12-08,456.031006
855,2017-12-09,473.502014
856,2017-12-10,441.721008
857,2017-12-11,515.135986
858,2017-12-12,651.43103
859,2017-12-13,702.767029
860,2017-12-14,695.815979
861,2017-12-15,684.447998
862,2017-12-16,696.208984
863,2017-12-17,719.974976
864,2017-12-18,794.64502
865,2017-12-19,826.822998
866,2017-12-20,819.085999
867,2017-12-21,821.062988
868,2017-12-22,674.859985
869,2017-12-23,719.387024
870,2017-12-24,694.14801
871,2017-12-25,765.833984
872,2017-12-26,773.835999
873,2017-12-27,762.84198
874,2017-12-28,737.02301
875,2017-12-29,753.59198
876,2017-12-30,717.257019
877,2017-12-31,756.732971
878,2018-01-01,772.640991
879,2018-01-02,884.44397
880,2018-01-03,962.719971
881,2018-01-04,980.921997
882,2018-01-05,997.719971
883,2018-01-06,1041.680054
884,2018-01-07,1153.170044
885,2018-01-08,1148.530029
886,2018-01-09,1299.73999
887,2018-01-10,1255.819946
888,2018-01-11,1154.930054
889,2018-01-12,1273.199951
890,2018-01-13,1396.420044
891,2018-01-14,1366.77002
892,2018-01-15,1291.920044
893,2018-01-16,1053.689941
894,2018-01-17,1014.25
895,2018-01-18,1036.280029
896,2018-01-19,1039.099976
897,2018-01-20,1155.150024
898,2018-01-21,1049.579956
899,2018-01-22,1003.26001
900,2018-01-23,986.229004
901,2018-01-24,1058.780029
902,2018-01-25,1056.030029
903,2018-01-26,1055.170044
904,2018-01-27,1107.069946
905,2018-01-28,1246.01001
906,2018-01-29,1182.359985
907,2018-01-30,1071.130005
908,2018-01-31,1118.310059
909,2018-02-01,1036.790039
910,2018-02-02,915.784973
911,2018-02-03,964.018982
912,2018-02-04,834.682007
913,2018-02-05,697.950989
914,2018-02-06,793.122009
915,2018-02-07,757.067993
916,2018-02-08,817.807007
917,2018-02-09,883.86499
918,2018-02-10,860.414978
919,2018-02-11,814.659973
920,2018-02-12,868.70697
921,2018-02-13,845.257996
922,2018-02-14,923.560974
923,2018-02-15,936.976013
924,2018-02-16,944.210022
925,2018-02-17,974.11499
926,2018-02-18,923.921021
927,2018-02-19,943.86499
928,2018-02-20,895.370972
929,2018-02-21,849.971008
930,2018-02-22,812.844971
931,2018-02-23,864.189026
932,2018-02-24,840.515015
933,2018-02-25,844.809998
934,2018-02-26,869.315002
935,2018-02-27,878.265015
936,2018-02-28,855.198975
937,2018-03-01,872.200012
938,2018-03-02,856.853027
939,2018-03-03,857.224976
940,2018-03-04,866.677979
941,2018-03-05,853.684021
942,2018-03-06,816.950989
943,2018-03-07,752.830994
944,2018-03-08,704.596008
945,2018-03-09,728.916016
946,2018-03-10,686.890015
947,2018-03-11,723.338989
948,2018-03-12,699.830994
949,2018-03-13,690.827026
950,2018-03-14,614.291016
951,2018-03-15,611.304016
952,2018-03-16,601.666016
953,2018-03-17,552.778992
954,2018-03-18,538.643982
955,2018-03-19,556.726013
956,2018-03-20,557.174988
957,2018-03-21,561.731995
958,2018-03-22,539.702026
959,2018-03-23,539.619019
960,2018-03-24,526.439026
961,2018-03-25,524.286987
962,2018-03-26,489.950989
963,2018-03-27,450.115997
964,2018-03-28,446.278992
965,2018-03-29,385.967987
966,2018-03-30,394.644989
967,2018-03-31,396.457001
968,2018-04-01,379.606995
969,2018-04-02,386.424988
970,2018-04-03,416.893005
971,2018-04-04,380.542999
972,2018-04-05,383.231995
973,2018-04-06,370.285004
974,2018-04-07,385.313995
975,2018-04-08,400.507996
976,2018-04-09,398.526001
977,2018-04-10,414.243011
978,2018-04-11,430.540009
979,2018-04-12,492.94101
980,2018-04-13,492.734985
981,2018-04-14,501.477997
982,2018-04-15,531.702026
983,2018-04-16,511.147003
984,2018-04-17,502.894012
985,2018-04-18,524.789001
986,2018-04-19,567.888977
987,2018-04-20,615.718018
988,2018-04-21,605.39502
989,2018-04-22,621.859985
990,2018-04-23,642.547974
991,2018-04-24,708.15802
992,2018-04-25,615.416016
993,2018-04-26,662.809021
994,2018-04-27,647.031982
995,2018-04-28,683.677979
996,2018-04-29,688.880981
997,2018-04-30,669.924011
998,2018-05-01,673.612976
999,2018-05-02,687.148987
